27	9	-447.006	935.209	3448.09
28	0	396.091	1248.78	3448.09
28	1	543.188	1038.21	3448.09
28	2	784.702	688.458	3447.94
28	3	679.702	229.088	3447.94
28	4	451.188	-98.6642	3447.94
28	5	89.0908	-178.231	3434.66
28	6	-291.006	-89.6642	3421.87
28	7	-504.52	216.088	3421.87
28	8	-474.52	658.458	3408.1
28	9	-460.006	918.209	3408.1
29	0	399.091	1221.78	3390.14
29	1	543.188	1038.21	3366.65
29	2	784.702	688.458	3366.65
29	3	679.702	229.088	3366.65
29	4	422.188	-98.6642	3366.65
29	5	68.0908	-156.231	3355.65
29	6	-302.006	-78.6642	3346.86
29	7	-493.52	204.088	3344.48
29	8	-474.52	658.458	3339.75
29	9	-460.006	918.209	3339.75
30	0	379.091	1198.78	3339.75
30	1	543.188	1038.21	3335.97
30	2	784.702	688.458	3335.97
30	3	656.702	229.088	3335.97
30	4	409.188	-104.664	3327.82
30	5	82.0908	-136.231	3326.55
30	6	-311.006	-60.6642	3320.44
30	7	-493.52	204.088	3312.41
30	8	-474.52	658.458	3312.41
30	9	-460.006	918.209	3312.41
31	0	379.091	1198.78	3312.41
31	1	543.188	1038.21	3312.41
31	2	784.702	688.458	3312.41
31	3	656.702	229.088	3312.41
31	4	409.188	-104.664	3312.41
31	5	82.0908	-136.231	3312.41
31	6	-311.006	-60.6642	3312.41
31	7	-499.52	234.088	3312.41
31	8	-474.52	658.458	3311.06
31	9	-460.006	918.209	3311.06
32	0	379.091	1198.78	3311.06
32	1	527.188	1051.21	3311.06
32	2	784.702	688.458	3310.37
32	3	656.702	229.088	3310.37
32	4	409.188	-104.664	3310.37
32	5	82.0908	-136.231	3310.37
32	6	-311.006	-60.6642	3310.37
32	7	-495.52	249.088	3310.37
32	8	-474.52	658.458	3305.83
32	9	-460.006	918.209	3305.83
33	0	379.091	1198.78	3305.83
33	1	507.188	1039.21	3305.83
33	2	757.702	659.458	3303.79
33	3	637.702	212.088	3276.66
33	4	409.188	-104.664	3272.84
33	5	90.0908	-130.231	3272.84
33	6	-311.006	-59.6642	3271.14
33	7	-495.52	249.088	3270.45
33	8	-474.52	658.458	3270.45
33	9	-460.006	918.209	3270.45
34	0	379.091	1198.78	3270.45
34	1	507.188	1039.21	3270.45
34	2	757.702	659.458	3270.45
34	3	637.702	212.088	3270.45
34	4	417.188	-76.6642	3270.45
34	5	77.0908	-129.231	3254.53
34	6	-283.006	-75.6642	3254.24
34	7	-472.52	265.088	3252.44
34	8	-474.52	658.458	3237.7
34	9	-460.006	918.209	3237.7
35	0	400.091	1175.78	3237.7
35	1	520.188	1013.21	3206.63
35	2	742.702	676.458	3206.35
35	3	627.702	201.088	3196.79
35	4	413.188	-74.6642	3194.97
35	5	102.091	-121.231	3192.19
35	6	-283.006	-75.6642	3189.98
35	7	-472.52	265.088	3189.98
35	8	-459.52	630.458	3189.98
35	9	-478.006	889.209	3189.8
36	0	400.091	1175.78	3161.46
36	1	520.188	1013.21	3161.46
36	2	742.702	676.458	3161.46
36	3	627.702	201.088	3161.46
36	4	406.188	-65.6642	3161.46
36	5	102.091	-121.231	3153.4
36	6	-283.006	-75.6642	3153.4
36	7	-449.52	262.088	3153.4
36	8	-461.52	604.458	3142.96
36	9	-478.006	889.209	3142.85
37	0	400.091	1175.78	3142.85
37	1	520.188	1013.21	3142.85
37	2	742.702	676.458	3142.85
37	3	612.702	195.088	3142.85
37	4	424.188	-39.6642	3138.28
37	5	102.091	-121.231	3129.86
37	6	-288.006	-67.6642	3129.86
37	7	-449.52	262.088	3126.45
37	8	-461.52	604.458	3126.45
37	9	-478.006	889.209	3126.45
38	0	417.091	1179.78	3126.45
38	1	520.188	1013.21	3120.22
38	2	742.702	676.458	3120.22
38	3	612.702	195.088	3120.22
38	4	424.188	-39.6642	3120.22
38	5	102.091	-121.231	3120.22
38	6	-273.006	-40.6642	3120.22
38	7	-449.52	262.088	3093.38
38	8	-461.52	604.458	3093.38
38	9	-472.006	865.209	3093.38
39	0	417.091	1179.78	3069.12
39	1	520.188	1013.21	3069.12
39	2	724.702	686.458	3069.12
39	3	612.702	195.088	3056.33
39	4	424.188	-39.6642	3056.33
39	5	102.091	-121.231	3056.33
39	6	-258.006	-42.6642	3056.33
39	7	-435.52	269.088	3050.72
39	8	-461.52	604.458	3043.34
39	9	-444.006	863.209	3043.34
40	0	429.091	1161.78	3041.72
40	1	520.188	1013.21	3020.1
40	2	704.702	716.458	3020.1
40	3	589.702	166.088	3009.51
40	4	395.188	-53.6642	3005.33
40	5	97.0908	-115.231	3003.26
40	6	-253.006	-35.6642	3000.73
40	7	-424.52	267.088	2993.8
40	8	-447.52	632.458	2989.55
40	9	-444.006	863.209	2987.69
41	0	429.091	1161.78	2987.69
41	1	520.188	1013.21	2987.69
41	2	704.702	716.458	2987.69
41	3	589.702	166.088	2987.69
41	4	370.188	-53.6642	2987.69
41	5	97.0908	-115.231	2980.38
41	6	-261.006	-14.6642	2980.38
41	7	-405.52	280.088	2971.11
41	8	-447.52	632.458	2962.39
41	9	-444.006	863.209	2962.39
42	0	429.091	1161.78	2962.39
42	1	520.188	1013.21	2962.39
42	2	689.702	709.458	2962.39
42	3	566.702	191.088	2951.04
42	4	397.188	-35.6642	2934.58
42	5	97.0908	-115.231	2934.33
42	6	-280.006	11.3358	2934.33
42	7	-400.52	309.088	2928.49
42	8	-435.52	615.458	2925
42	9	-472.006	858.209	2923.71
43	0	429.091	1161.78	2921.29
43	1	520.188	1013.21	2921.29
43	2	677.702	706.458	2921.29
43	3	555.702	207.088	2912.69
43	4	376.188	-23.6642	2906.38
43	5	97.0908	-115.231	2892.08
43	6	-280.006	11.3358	2892.08
43	7	-402.52	329.088	2892.08
43	8	-435.52	615.458	2891.31
43	9	-472.006	858.209	2891.31
44	0	429.091	1161.78	2891.31
44	1	520.188	1013.21	2891.31
44	2	677.702	706.458	2891.31
44	3	555.702	207.088	2891.31
44	4	406.188	3.33585	2891.31
44	5	90.0908	-115.231	2889.01
44	6	-260.006	4.33585	2888.92
44	7	-402.52	329.088	2881.83
44	8	-435.52	615.458	2881.83
44	9	-465.006	844.209	2881.83
45	0	429.091	1161.78	2866.99
45	1	520.188	1013.21	2866.99
45	2	659.702	704.458	2866.99
45	3	544.702	235.088	2855.04
45	4	406.188	3.33585	2847.44
45	5	90.0908	-115.231	2847.44
45	6	-240.006	18.3358	2847.44
45	7	-402.52	329.088	2829.61
45	8	-435.52	615.458	2829.61
45	9	-465.006	844.209	2829.61
46	0	429.091	1161.78	2829.61
46	1	508.188	998.21	2829.61
46	2	642.702	723.458	2828.75
46	3	544.702	235.088	2818.99
46	4	416.188	18.3358	2818.99
46	5	87.0908	-92.2311	2815.77
46	6	-224.006	24.3358	2799.74
46	7	-387.52	300.088	2789.18
46	8	-435.52	615.458	2787.32
46	9	-473.006	840.209	2787.32
47	0	425.091	1138.78	2784.53
47	1	500.188	993.21	2766.13
47	2	617.702	720.458	2765.81
47	3	544.702	235.088	2750.44
47	4	387.188	41.3358	2750.44
47	5	87.0908	-92.2311	2729.46
47	6	-203.006	46.3358	2729.46
47	7	-387.52	300.088	2711.89
47	8	-435.52	615.458	2711.89
47	9	-479.006	835.209	2711.89
48	0	425.091	1138.78	2708.05
48	1	500.188	993.21	2708.05
48	2	617.702	720.458	2708.05
48	3	544.702	235.088	2708.05
48	4	394.188	69.3358	2708.05
48	5	87.0908	-92.2311	2700.77
48	6	-207.006	53.3358	2700.77
48	7	-375.52	307.088	2699.41
48	8	-435.52	615.458	2693.44
48	9	-492.006	811.209	2693.44
49	0	440.091	1114.78	2673.17
49	1	500.188	993.21	2644.98
49	2	617.702	720.458	2644.98
49	3	544.702	235.088	2644.98
49	4	381.188	92.3358	2644.98
49	5	81.0908	-62.2311	2638.36
49	6	-207.006	53.3358	2610.97
49	7	-352.52	293.088	2610.97
49	8	-435.52	615.458	2605.54
49	9	-492.006	811.209	2605.54
50	0	440.091	1114.78	2605.54
50	1	500.188	993.21	2605.54
50	2	617.702	720.458	2605.54
50	3	544.702	235.088	2605.54
50	4	401.188	119.336	2605.54
50	5	81.0908	-62.2311	2603.3
50	6	-207.006	53.3358	2603.3
50	7	-352.52	293.088	2603.3
50	8	-435.52	615.458	2603.3
50	9	-502.006	787.209	2603.3
51	0	440.091	1114.78	2583.74
51	1	500.188	993.21	2583.74
51	2	617.702	720.458	2583.74
51	3	544.702	235.088	2583.74
51	4	378.188	133.336	2583.74
51	5	107.091	-47.2311	2582.18
51	6	-207.006	53.3358	2571.61
51	7	-331.52	264.088	2571.61
51	8	-435.52	615.458	2569.5
51	9	-506.006	772.209	2569.5
52	0	440.091	1114.78	2557.2
52	1	500.188	993.21	2557.2
52	2	592.702	697.458	2557.2
52	3	518.702	233.088	2544.12
52	4	378.188	133.336	2526.67
52	5	87.0908	-45.2311	2526.67
52	6	-207.006	53.3358	2522.82
52	7	-307.52	249.088	2522.82
52	8	-435.52	615.458	2519.73
52	9	-506.006	772.209	2519.73
53	0	440.091	1114.78	2519.73
53	1	500.188	993.21	2519.73
53	2	592.702	697.458	2519.73
53	3	518.702	233.088	2519.73
53	4	378.188	133.336	2519.73
53	5	87.0908	-45.2311	2519.73
53	6	-207.006	53.3358	2519.73
53	7	-307.52	249.088	2519.73
53	8	-435.52	615.458	2519.73
53	9	-506.006	772.209	2519.73
54	0	456.091	1115.78	2519.73
54	1	500.188	993.21	2514.38
54	2	578.702	724.458	2514.38
54	3	518.702	233.088	2509.27
54	4	378.188	133.336	2509.27
54	5	113.091	-16.2311	2509.27
54	6	-207.006	53.3358	2489.54
54	7	-307.52	275.088	2489.54
54	8	-450.52	624.458	2488.51
54	9	-506.006	772.209	2488.33
55	0	436.091	1097.78	2488.33
55	1	500.188	993.21	2480.72
55	2	568.702	750.458	2480.72
55	3	518.702	233.088	2477.73
55	4	383.188	140.336	2477.73
55	5	113.091	-16.2311	2477.44
55	6	-207.006	53.3358	2477.44
55	7	-307.52	275.088	2477.44
55	8	-450.52	624.458	2477.44
55	9	-482.006	768.209	2477.44
56	0	436.091	1097.78	2466.78
56	1	482.188	983.21	2466.78
56	2	568.702	750.458	2463.7
56	3	506.702	215.088	2463.7
56	4	383.188	140.336	2463.02
56	5	113.091	-16.2311	2463.02
56	6	-207.006	53.3358	2463.02
56	7	-307.52	275.088	2463.02
56	8	-450.52	624.458	2463.02
56	9	-454.006	740.209	2463.02
57	0	436.091	1097.78	2431.66
57	1	482.188	971.21	2431.66
57	2	561.702	767.458	2431.66
57	3	506.702	215.088	2429.43
57	4	383.188	140.336	2429.43
57	5	113.091	-16.2311	2429.43
57	6	-207.006	53.3358	2429.43
57	7	-307.52	275.088	2429.43
57	8	-446.52	617.458	2429.43
57	9	-449.006	731.209	2428.62
58	0	447.091	1100.78	2419.41
58	1	484.188	983.21	2418.95
58	2	561.702	767.458	2418.53
58	3	506.702	215.088	2418.53
58	4	383.188	140.336	2418.53
58	5	130.091	4.76889	2418.53
58	6	-207.006	53.3358	2406.46
58	7	-307.52	275.088	2406.46
58	8	-433.52	624.458	2406.46
58	9	-449.006	731.209	2402.44
59	0	447.091	1100.78	2402.44
59	1	484.188	983.21	2402.44
59	2	547.702	775.458	2402.44
59	3	506.702	215.088	2397.2
59	4	368.188	140.336	2397.2
59	5	130.091	4.76889	2397.09
59	6	-195.006	53.3358	2397.09
59	7	-307.52	275.088	2390.41
59	8	-433.52	624.458	2390.41
59	9	-449.006	731.209	2390.41
60	0	436.091	1083.78	2390.41
60	1	484.188	983.21	2378.61
60	2	532.702	780.458	2378.61
60	3	479.702	238.088	2373.94
60	4	368.188	140.336	2343.82
60	5	130.091	4.76889	2343.82
60	6	-195.006	53.3358	2343.82
60	7	-307.52	275.088	2343.82
60	8	-433.52	624.458	2343.82
60	9	-437.006	726.209	2343.82
61	0	438.091	1080.78	2337.76
61	1	484.188	983.21	2334.19
61	2	508.702	777.458	2334.19
61	3	479.702	238.088	2328.12
61	4	368.188	148.336	2328.12
61	5	147.091	15.7689	2327.02
61	6	-195.006	53.3358	2322.23
61	7	-307.52	275.088	2322.23
61	8	-404.52	653.458	2322.23
61	9	-437.006	726.209	2319.3
62	0	410.091	1055.78	2319.3
62	1	484.188	983.21	2315.11
62	2	508.702	777.458	2315.11
62	3	460.702	268.088	2315.11
62	4	368.188	148.336	2294.76
62	5	135.091	16.7689	2294.76
62	6	-195.006	53.3358	2292.6
62	7	-297.52	290.088	2292.6
62	8	-414.52	628.458	2290.12
62	9	-437.006	726.209	2289.98
63	0	410.091	1055.78	2289.98
63	1	484.188	983.21	2289.98
63	2	508.702	777.458	2289.98
63	3	460.702	268.088	2289.98
63	4	368.188	148.336	2289.98
63	5	155.091	34.7689	2289.98
63	6	-181.006	75.3358	2282.26
63	7	-281.52	263.088	2256.53
63	8	-414.52	628.458	2255.97
63	9	-437.006	726.209	2255.97
64	0	422.091	1042.78	2255.97
64	1	484.188	983.21	2238.31
64	2	503.702	754.458	2238.31
64	3	448.702	252.088	2237.32
64	4	373.188	168.336	2234.43
64	5	155.091	34.7689	2230.15
64	6	-171.006	83.3358	2230.15
64	7	-281.52	263.088	2219.35
64	8	-420.52	650.458	2219.35
64	9	-437.006	726.209	2219.3
65	0	422.091	1042.78	2219.3
65	1	484.188	983.21	2219.3
65	2	489.702	760.458	2219.3
65	3	448.702	252.088	2217.18
65	4	352.188	168.336	2217.18
65	5	155.091	34.7689	2214.55
65	6	-171.006	83.3358	2214.55
65	7	-257.52	245.088	2214.55
65	8	-408.52	634.458	2212.33
65	9	-437.006	726.209	2211.59
66	0	422.091	1042.78	2211.59
66	1	458.188	972.21	2211.59
66	2	489.702	760.458	2196.07
66	3	448.702	265.088	2196.07
66	4	352.188	168.336	2191.99
66	5	133.091	63.7689	2191.99
66	6	-171.006	83.3358	2171.7
66	7	-261.52	259.088	2171.7
66	8	-408.52	634.458	2171.46
66	9	-444.006	705.209	2171.46
67	0	425.091	1024.78	2154.54
67	1	458.188	972.21	2137.39
67	2	489.702	760.458	2137.39
67	3	448.702	265.088	2137.39
67	4	346.188	164.336	2137.39
67	5	133.091	63.7689	2137.33
67	6	-162.006	97.3358	2137.33
67	7	-261.52	259.088	2121.83
67	8	-408.52	634.458	2121.83
67	9	-444.006	705.209	2121.83
68	0	422.091	995.777	2121.83
68	1	440.188	986.21	2102.82
68	2	489.702	760.458	2097.22
68	3	448.702	265.088	2097.22
68	4	346.188	164.336	2097.22
68	5	133.091	63.7689	2097.22
68	6	-173.006	114.336	2097.22
68	7	-263.52	286.088	2090.22
68	8	-408.52	634.458	2088.91
68	9	-444.006	705.209	2088.91
69	0	422.091	995.777	2088.91
69	1	440.188	986.21	2088.91
69	2	471.702	784.458	2088.91
69	3	431.702	266.088	2084.8
69	4	346.188	164.336	2074.01
69	5	133.091	63.7689	2074.01
69	6	-182.006	138.336	2074.01
69	7	-263.52	286.088	2062.17
69	8	-422.52	654.458	2062.17
69	9	-423.006	709.209	2062.01
70	0	422.091	995.777	2061.65
70	1	440.188	986.21	2061.65
70	2	471.702	784.458	2061.65
70	3	431.702	266.088	2061.65
70	4	324.188	179.336	2061.65
70	5	133.091	63.7689	2054.57
70	6	-182.006	138.336	2054.57
70	7	-263.52	286.088	2054.57
70	8	-410.52	667.458	2054.57
70	9	-423.006	709.209	2050.9
71	0	422.091	995.777	2050.9
71	1	427.188	980.21	2050.9
71	2	471.702	784.458	2043.36
71	3	431.702	293.088	2043.36
71	4	296.188	179.336	2034.81
71	5	133.091	63.7689	2031.79
71	6	-182.006	138.336	2031.79
71	7	-263.52	286.088	2031.79
71	8	-410.52	667.458	2031.79
71	9	-402.006	709.209	2031.79
72	0	422.091	995.777	2030.82
72	1	427.188	980.21	2030.82
72	2	468.702	757.458	2030.82
72	3	428.702	293.088	2029.51
72	4	314.188	204.336	2027.47
72	5	133.091	63.7689	2027.06
72	6	-182.006	138.336	2027.06
72	7	-263.52	286.088	2027.06
72	8	-409.52	667.458	2027.06
72	9	-393.006	685.209	2026.52
73	0	412.091	979.777	2008.34
73	1	427.188	980.21	2007.06
73	2	468.702	757.458	2007.06
73	3	428.702	293.088	2007.06
73	4	314.188	204.336	2007.06
73	5	133.091	63.7689	2007.06
73	6	-182.006	140.336	2007.06
73	7	-239.52	295.088	2005.78
73	8	-409.52	667.458	2004.86
73	9	-407.006	677.209	2004.86
74	0	412.091	979.777	1990.68
74	1	425.188	953.21	1990.68
74	2	455.702	749.458	1979.14
74	3	428.702	293.088	1975.71
74	4	314.188	204.336	1975.71
74	5	126.091	64.7689	1975.71
74	6	-182.006	142.336	1973.65
74	7	-239.52	295.088	1972.26
74	8	-409.52	667.458	1972.26
74	9	-407.006	677.209	1972.26
75	0	412.091	979.777	1972.26
75	1	426.188	925.21	1972.26
75	2	455.702	749.458	1971.18
75	3	428.702	293.088	1971.18
75	4	314.188	204.336	1971.18
75	5	126.091	64.7689	1971.18
75	6	-182.006	142.336	1971.18
75	7	-239.52	295.088	1971.18
75	8	-409.52	667.458	1971.18
75	9	-407.006	677.209	1971.18
76	0	407.091	972.777	1971.18
76	1	426.188	925.21	1966.08
76	2	455.702	749.458	1966.08
76	3	428.702	293.088	1966.08
76	4	308.188	204.336	1966.08
76	5	126.091	64.7689	1966.08
76	6	-182.006	142.336	1966.08
76	7	-239.52	295.088	1966.08
76	8	-409.52	667.458	1966.08
76	9	-407.006	677.209	1966.08
77	0	407.091	972.777	1966.08
77	1	426.188	925.21	1966.08
77	2	430.702	745.458	1966.08
77	3	428.702	293.088	1962.88
77	4	308.188	204.336	1962.88
77	5	126.091	64.7689	1962.88
77	6	-182.006	142.336	1962.88
77	7	-254.52	307.088	1962.88
77	8	-409.52	667.458	1962.61
77	9	-407.006	677.209	1962.61
78	0	407.091	972.777	1962.61
78	1	426.188	925.21	1962.61
78	2	430.702	745.458	1962.61
78	3	428.702	293.088	1962.61
78	4	308.188	204.336	1962.61
78	5	126.091	64.7689	1962.61
78	6	-182.006	142.336	1962.61
78	7	-254.52	307.088	1962.61
78	8	-409.52	667.458	1962.61
78	9	-407.006	677.209	1962.61
79	0	407.091	972.777	1962.61
